accx,accy,accz,gyrX,gyrY,gyrZ,thetaG,phiG,thetaAm,phiAm,thetaC1,phic1,alphac
-2.198,-0.249,-9.596,-1.099,2.437,0.048,-164.27,717.685,-12.896,1.486,-0.37,1.284,-49.297
-2.198,-0.249,-9.596,-1.099,2.437,0.048,-164.253,717.677,-12.896,1.486,-0.476,1.277,-49.23
-2.198,-0.249,-9.596,-1.099,2.437,0.048,-164.236,717.669,-12.896,1.486,-0.581,1.27,-49.164
0.623,-0.311,-9.75,1.343,2.559,-0.44,-164.22,717.678,3.652,1.829,-0.521,1.285,-49.207
0.623,-0.311,-9.75,1.343,2.559,-0.44,-164.202,717.687,3.652,1.829,-0.459,1.301,-49.253
0.623,-0.311,-9.75,1.343,2.559,-0.44,-164.184,717.696,3.652,1.829,-0.398,1.317,-49.298
1.93,-0.263,-9.855,0.732,1.521,-0.257,-164.174,717.701,11.076,1.531,-0.271,1.325,-49.378
1.93,-0.263,-9.855,0.732,1.521,-0.257,-164.165,717.706,11.076,1.531,-0.147,1.332,-49.456
1.93,-0.263,-9.855,0.732,1.521,-0.257,-164.154,717.711,11.076,1.531,-0.022,1.34,-49.535
1.269,-0.215,-9.778,0.305,0.178,0.415,-164.153,717.713,7.392,1.262,0.053,1.342,-49.582
1.269,-0.215,-9.778,0.305,0.178,0.415,-164.152,717.715,7.392,1.262,0.128,1.343,-49.628
1.269,-0.215,-9.778,0.305,0.178,0.415,-164.15,717.717,7.392,1.262,0.202,1.345,-49.674
0.575,-0.273,-9.62,2.075,-0.92,0.842,-164.156,717.73,3.417,1.625,0.228,1.362,-49.376
0.575,-0.273,-9.62,2.075,-0.92,0.842,-164.162,717.744,3.417,1.625,0.252,1.381,-49.402
0.575,-0.273,-9.62,2.075,-0.92,0.842,-164.169,717.759,3.417,1.625,0.276,1.4,-49.426
0.057,-0.273,-9.328,5.798,-0.981,1.086,-164.175,717.793,0.353,1.676,0.271,1.442,-49.445
0.057,-0.273,-9.328,5.798,-0.981,1.086,-164.182,717.834,0.353,1.676,0.264,1.491,-49.466
0.057,-0.273,-9.328,5.798,-0.981,1.086,-164.188,717.875,0.353,1.676,0.257,1.539,-49.487
-0.536,-0.354,-9.577,8.484,0.544,1.391,-164.185,717.925,-3.203,2.119,0.226,1.603,-49.501
-0.536,-0.354,-9.577,8.484,0.544,1.391,-164.181,717.985,-3.203,2.119,0.196,1.675,-49.52
-0.536,-0.354,-9.577,8.484,0.544,1.391,-164.178,718.044,-3.203,2.119,0.166,1.747,-49.54
-2.313,-0.33,-9.601,11.23,0.789,1.513,-164.172,718.123,-13.537,1.971,0.035,1.839,-49.508
-2.313,-0.33,-9.601,11.23,0.789,1.513,-164.167,718.19,-13.537,1.971,-0.095,1.917,-49.469
-2.313,-0.33,-9.601,11.23,0.789,1.513,-164.162,718.269,-13.537,1.971,-0.223,2.007,-49.439
-1.858,-0.45,-9.683,16.174,-0.005,1.025,-164.162,718.382,-10.851,2.662,-0.329,2.143,-49.445
-1.858,-0.45,-9.683,16.174,-0.005,1.025,-164.162,718.479,-10.851,2.662,-0.435,2.258,-49.442
-1.858,-0.45,-9.683,16.174,-0.005,1.025,-164.162,718.592,-10.851,2.662,-0.539,2.391,-49.449
0.22,-0.771,-10.085,16.724,-0.859,0.72,-164.168,718.709,1.248,4.372,-0.528,2.544,-49.534
0.22,-0.771,-10.085,16.724,-0.859,0.72,-164.174,718.826,1.248,4.372,-0.517,2.696,-49.617
0.22,-0.771,-10.085,16.724,-0.859,0.72,-164.18,718.944,1.248,4.372,-0.506,2.846,-49.7
2.806,-0.426,-10.19,12.817,-2.935,0.903,-164.197,719.02,15.383,2.395,-0.367,2.929,-49.823
2.806,-0.426,-10.19,12.817,-2.935,0.903,-164.218,719.11,15.383,2.395,-0.233,3.026,-49.95
2.806,-0.426,-10.19,12.817,-2.935,0.903,-164.239,719.2,15.383,2.395,-0.1,3.122,-50.076
3.922,-0.613,-10.411,2.136,-5.315,0.842,-164.276,719.215,20.61,3.37,0.064,3.141,-50.29
3.922,-0.613,-10.411,2.136,-5.315,0.842,-164.308,719.228,20.61,3.37,0.234,3.158,-50.392
3.922,-0.613,-10.411,2.136,-5.315,0.842,-164.345,719.243,20.61,3.37,0.395,3.177,-50.492
3.17,-0.488,-10.64,-3.906,-7.634,2.002,-164.391,719.219,16.574,2.628,0.505,3.145,-50.539
3.17,-0.488,-10.64,-3.906,-7.634,2.002,-164.444,719.192,16.574,2.628,0.604,3.109,-50.579
3.17,-0.488,-10.64,-3.906,-7.634,2.002,-164.498,719.164,16.574,2.628,0.703,3.073,-50.619
8.921,-2.725,-12.158,-4.578,-13.311,4.687,-164.591,719.132,35.602,12.632,0.946,3.132,-50.784
8.921,-2.725,-12.158,-4.578,-13.311,4.687,-164.684,719.1,35.602,12.632,1.187,3.19,-50.949
8.921,-2.725,-12.158,-4.578,-13.311,4.687,-164.777,719.068,35.602,12.632,1.425,3.248,-51.113
16.363,-3.113,-11.852,-13.001,-27.288,17.81,-164.968,718.977,53.171,14.715,1.725,3.259,-51.293
16.363,-3.113,-11.852,-13.001,-27.288,17.81,-165.159,718.886,53.171,14.715,2.022,3.27,-51.472
16.363,-3.113,-11.852,-13.001,-27.288,17.81,-165.323,718.808,53.171,14.715,2.347,3.296,-51.676
19.629,-2.979,-32.515,24.414,-100.165,41.797,-166.024,718.979,31.013,5.234,1.835,3.51,-51.467
19.629,-2.979,-32.515,24.414,-100.165,41.797,-166.725,719.15,31.013,5.234,1.329,3.722,-51.265
19.629,-2.979,-32.515,24.414,-100.165,41.797,-167.426,719.321,31.013,5.234,0.827,3.931,-51.073
-12.58,1.331,-42.399,-75.197,-250.253,49.121,-169.178,718.795,-16.518,-1.798,-1.341,3.275,-49.587
-12.58,1.331,-42.399,-75.197,-250.253,49.121,-170.93,718.268,-16.518,-1.798,-3.487,2.625,-48.156
-12.709,8.184,-9.702,-190.005,-408.519,33.679,-173.789,716.938,-45.037,-40.149,-7.158,0.683,-46.891
-12.709,8.184,-9.702,-190.005,-408.519,33.679,-176.649,715.608,-45.037,-40.149,-10.792,-1.24,-43.889
-12.709,8.184,-9.702,-190.005,-408.519,33.679,-179.1,714.468,-45.037,-40.149,-13.925,-2.927,-41.332
-7.786,-4.995,-0.881,-256.84,-471.875,13.843,-182.403,712.67,-56.922,79.995,-18.116,-4.144,-38.789
-7.786,-4.995,-0.881,-256.84,-471.875,13.843,-185.706,710.873,-56.922,79.995,-22.265,-5.35,-36.47
-7.786,-4.995,-0.881,-256.84,-471.875,13.843,-189.481,708.818,-56.922,79.995,-26.909,-6.836,-33.988
-7.729,0.211,-0.283,-82.948,-459.79,-25.282,-192.24,708.32,-87.389,-36.714,-30.655,-7.701,-32.412
-7.729,0.211,-0.283,-82.948,-459.79,-25.282,-195.459,707.74,-87.389,-36.714,-34.886,-8.652,-30.818
-7.729,0.211,-0.283,-82.948,-459.79,-25.282,-198.677,707.159,-87.389,-36.714,-39.076,-9.594,-29.4
-13.576,1.307,-7.901,53.895,-330.027,-29.493,-200.987,707.536,-59.463,-9.395,-41.91,-9.162,-29.4
-13.576,1.307,-7.901,53.895,-330.027,-29.493,-203.298,707.913,-59.463,-9.395,-44.715,-8.735,-29.465
-13.576,1.307,-7.901,53.895,-330.027,-29.493,-205.938,708.345,-59.463,-9.395,-47.869,-8.251,-29.618
-10.162,2.667,9.022,225.894,-184.883,-18.262,-207.047,709.7,-47.206,-163.53,-49.125,-8.261,-29.536
-10.162,2.667,9.022,225.894,-184.883,-18.262,-208.341,711.281,-47.206,-163.53,-50.579,-8.013,-29.668
-10.162,2.667,9.022,225.894,-184.883,-18.262,-209.636,712.862,-47.206,-163.53,-52.019,-7.768,-29.815
-9.582,0.187,20.079,479.988,-121.955,-5.323,-210.489,716.222,-25.511,-179.467,-52.726,-5.66,-31.524
-9.582,0.187,20.079,479.988,-121.955,-5.323,-211.343,719.582,-25.511,-179.467,-53.426,-3.573,-33.214
-9.582,0.187,20.079,479.988,-121.955,-5.323,-212.197,722.942,-25.511,-179.467,-54.118,-1.506,-34.886
-8.438,-3.146,25.94,944.961,-21.917,-14.783,-212.328,728.612,-17.896,173.085,-53.906,6.695,-35.444
-8.438,-3.146,25.94,944.961,-21.917,-14.783,-212.481,735.227,-17.896,173.085,-53.72,15.889,-42.676
-8.438,-3.146,25.94,944.961,-21.917,-14.783,-212.635,741.841,-17.896,173.085,-53.537,24.992,-49.598
-1.796,-17.009,6.532,1437.09,74.703,-92.726,-212.187,750.464,-5.629,111.007,-52.547,35.669,-57.304
-1.796,-17.009,6.532,1437.09,74.703,-92.726,-211.664,760.524,-5.629,111.007,-51.483,47.875,-65.678
-1.796,-17.009,6.532,1437.09,74.703,-92.726,-211.141,770.583,-5.629,111.007,-50.429,59.96,-73.609
-0.747,-24.12,1.298,1618.74,50.289,-174.637,-210.789,781.914,-1.771,93.08,-49.542,73.191,-82.269
-0.747,-24.12,1.298,1618.74,50.289,-174.637,-210.437,793.246,-1.771,93.08,-48.663,86.291,-91.129
-3.453,-24.034,-0.316,1654.08,-41.143,-194.046,-210.684,803.17,-8.174,89.247,-48.539,97.619,-100.277
-3.453,-24.034,-0.316,1654.08,-41.143,-194.046,-210.972,814.749,-8.174,89.247,-48.464,110.718,-113.43
-3.453,-24.034,-0.316,1654.08,-41.143,-194.046,-211.26,826.327,-8.174,89.247,-48.389,123.685,-131.547
-5.454,-25.619,-0.364,1652.98,-133.369,-159.988,-212.193,837.898,-12.017,89.186,-49.088,136.514,-158.823
-5.454,-25.619,-0.364,1652.98,-133.369,-159.988,-212.993,847.816,-12.017,89.186,-49.628,147.332,173.86
-5.454,-25.619,-0.364,1652.98,-133.369,-159.988,-213.927,859.387,-12.017,89.186,-50.315,159.924,145.803
-6.546,-24.077,-0.359,1634.79,-195.442,-91.506,-215.295,870.83,-15.208,89.145,-51.521,172.245,126.736
-6.546,-24.077,-0.359,1634.79,-195.442,-91.506,-216.663,882.274,-15.208,89.145,-52.716,184.442,113.008
-6.546,-24.077,-0.359,1634.79,-195.442,-91.506,-218.031,893.717,-15.208,89.145,-53.898,196.518,102.085
-6.517,-24.049,-0.651,1621.42,-212.594,-2.881,-219.52,905.067,-15.158,88.449,-55.205,208.359,152.05
-6.517,-24.049,-0.651,1621.42,-212.594,-2.881,-221.008,916.417,-15.158,88.449,-56.499,220.082,138.053
-6.517,-24.049,-0.651,1621.42,-212.594,-2.881,-222.496,927.767,-15.158,88.449,-57.78,231.687,125.8
-4.817,-23.924,-1.384,1624.05,-182.014,85.804,-223.77,939.136,-11.366,86.689,-58.766,243.18,114.656
-4.817,-23.924,-1.384,1624.05,-182.014,85.804,-225.044,950.504,-11.366,86.689,-59.743,254.558,104.367
-4.817,-23.924,-1.384,1624.05,-182.014,85.804,-226.318,961.872,-11.366,86.689,-60.71,265.822,94.592
-2.385,-22.358,-1.892,1608.97,-110.724,145.497,-227.093,973.135,-6.067,85.164,-61.046,276.838,85.055
-2.385,-22.358,-1.892,1608.97,-110.724,145.497,-227.868,984.398,-6.067,85.164,-61.378,287.744,75.693
-2.385,-22.358,-1.892,1608.97,-110.724,145.497,-228.643,995.661,-6.067,85.164,-61.708,298.541,66.355
0.129,-21.894,-1.101,1584.8,-18.987,163.564,-228.776,1006.75,0.338,87.12,-61.238,309.057,57.108
0.129,-21.894,-1.101,1584.8,-18.987,163.564,-228.89,1016.26,0.338,87.12,-60.752,317.664,49.423
0.129,-21.894,-1.101,1584.8,-18.987,163.564,-229.023,1027.36,0.338,87.12,-60.293,327.988,39.969
2.021,-21.247,-0.278,1573.94,68.722,138.112,-228.542,1038.37,5.433,89.251,-59.088,338.144,30.46
2.021,-21.247,-0.278,1573.94,68.722,138.112,-228.13,1047.82,5.433,89.251,-57.973,346.407,22.489
2.021,-21.247,-0.278,1573.94,68.722,138.112,-227.717,1057.26,5.433,89.251,-56.87,354.587,14.349
3.132,-20.558,-0.163,1572.96,130.673,77.564,-226.803,1068.27,8.662,89.546,-55.173,364.472,4.21
3.132,-20.558,-0.163,1572.96,130.673,77.564,-225.888,1079.28,8.662,89.546,-53.493,374.259,-6.129
3.132,-20.558,-0.163,1572.96,130.673,77.564,-224.973,1090.29,8.662,89.546,-51.83,383.947,-16.497
3.098,-20.203,-0.072,1562.77,153.257,-4.712,-223.9,1101.23,8.719,89.796,-50.003,393.46,-26.615
3.098,-20.203,-0.072,1562.77,153.257,-4.712,-222.828,1112.17,8.719,89.796,-48.195,402.878,-36.307
2.078,-20.5,0.819,1546.29,132.749,-87.172,-221.898,1123,5.784,92.287,-46.597,412.095,-45.22
2.078,-20.5,0.819,1546.29,132.749,-87.172,-220.969,1133.82,5.784,92.287,-45.015,421.22,-51.326
2.078,-20.5,0.819,1546.29,132.749,-87.172,-220.04,1144.64,5.784,92.287,-43.449,430.254,-58.376
0.225,-20.922,0.895,1544.34,74.459,-148.819,-219.519,1155.45,0.616,92.451,-42.415,439.184,-64.718
0.225,-20.922,0.895,1544.34,74.459,-148.819,-218.997,1166.27,0.616,92.451,-41.392,448.024,-70.516
0.225,-20.922,0.895,1544.34,74.459,-148.819,-218.551,1175.53,0.616,92.451,-40.463,455.018,-74.794
-2.059,-21.137,0.943,1541.47,-7.085,-176.712,-218.6,1186.32,-5.559,92.555,-40.17,463.678,-80.015
-2.059,-21.137,0.943,1541.47,-7.085,-176.712,-218.65,1197.11,-5.559,92.555,-39.881,472.251,-85.142
-2.059,-21.137,0.943,1541.47,-7.085,-176.712,-218.707,1209.44,-5.559,92.555,-39.602,482.494,-91.448
-4.046,-21.113,0.479,1530.79,-91.193,-165.604,-219.345,1220.16,-10.847,91.299,-40.041,490.782,-97.371
-4.046,-21.113,0.479,1530.79,-91.193,-165.604,-219.983,1230.87,-10.847,91.299,-40.476,498.986,-103.989
-4.046,-21.113,0.479,1530.79,-91.193,-165.604,-220.622,1241.59,-10.847,91.299,-40.906,507.109,-111.621
-15.314,-26.438,-61.936,1234.82,8.357,-123.183,-220.563,1250.23,-12.811,23.116,-40.559,512.11,-116.349
-15.314,-26.438,-61.936,-0.366,6.282,1.33,-220.525,1250.23,-12.811,23.116,-40.239,507.218,168.823
-15.314,-26.438,-61.936,1234.82,8.357,-123.183,-220.467,1258.88,-12.811,23.116,-39.898,512.217,-115.701
10.616,-7.035,14.725,543.038,336.975,-90.834,-217.771,1263.22,33.046,154.465,-36.099,513.586,-112.442
10.616,-7.035,14.725,543.038,336.975,-90.834,-215.412,1267.02,33.046,154.465,-32.722,514.322,-108.532
10.616,-7.035,14.725,543.038,336.975,-90.834,-213.39,1270.28,33.046,154.465,-29.763,514.433,-104.251
-0.589,3.591,-20.917,-204.471,-92.047,73.536,-214.035,1268.85,-1.59,-9.743,-30.214,507.562,-109.25
-0.589,3.591,-20.917,-204.471,-92.047,73.536,-214.587,1267.62,-1.59,-9.743,-30.557,500.992,-105.133
-0.589,3.591,-20.917,-204.471,-92.047,73.536,-215.231,1266.19,-1.59,-9.743,-31.001,494.255,-101.272
1.944,-1.844,-7.293,-430.549,-187.996,80.067,-216.547,1263.18,14.491,14.187,-32.044,486.023,-96.935
1.944,-1.844,-7.293,-430.549,-187.996,80.067,-218.051,1259.73,14.491,14.187,-33.291,477.384,-92.393
1.915,4.142,-30.058,-445.075,-125.617,35.754,-218.805,1257.06,3.612,-7.846,-33.78,469.491,-88.061
1.915,4.142,-30.058,-445.075,-125.617,35.754,-219.684,1253.95,3.612,-7.846,-34.407,461.171,-83.341
1.915,4.142,-30.058,-445.075,-125.617,35.754,-220.564,1250.83,3.612,-7.846,-35.028,452.933,-78.369
0.608,-3.055,10.434,-435.859,20.015,9.57,-220.424,1247.78,3.202,163.68,-34.486,446.567,-74.548
0.608,-3.055,10.434,-435.859,20.015,9.57,-220.304,1245.16,3.202,163.68,-33.973,440.761,-70.937
0.608,-3.055,10.434,-435.859,20.015,9.57,-220.163,1242.11,3.202,163.68,-33.442,434.517,-66.827
-0.503,0.939,-4.286,-384.894,34.847,13.171,-219.954,1239.8,-6.538,-12.352,-32.934,427.419,-61.696
-0.503,0.939,-4.286,-384.894,34.847,13.171,-219.71,1237.11,-6.538,-12.352,-32.393,419.954,-55.628
-0.503,0.939,-4.286,-384.894,34.847,13.171,-219.466,1234.41,-6.538,-12.352,-31.857,412.563,-48.68
-0.369,-1.906,0.613,-431.586,35.03,12.561,-219.221,1231.39,-10.436,107.828,-31.363,406.076,-41.58
-0.369,-1.906,0.613,-431.586,35.03,12.561,-218.976,1228.37,-10.436,107.828,-30.875,399.654,-33.381
-0.369,-1.906,0.613,-431.586,35.03,12.561,-218.766,1225.78,-10.436,107.828,-30.431,393.788,-24.722
-0.268,-1.705,1.676,-432.502,31.612,15.613,-218.545,1222.76,-6.4,134.513,-29.939,387.748,29.016
-0.268,-1.705,1.676,-432.502,31.612,15.613,-218.323,1219.73,-6.4,134.513,-29.451,381.769,37.92
-0.268,-1.705,1.676,-432.502,31.612,15.613,-218.102,1216.7,-6.4,134.513,-28.969,375.85,45.69
-0.239,-1.269,0.407,-404.608,27.339,22.815,-217.911,1213.87,-10.185,107.784,-28.563,369.945,52.377
-0.239,-1.269,0.407,-404.608,27.339,22.815,-217.747,1211.44,-10.185,107.784,-28.193,364.559,57.697
-0.239,-1.269,0.407,-404.608,27.339,22.815,-217.555,1208.61,-10.185,107.784,-27.795,358.767,62.711
3.797,-3.199,-4.257,-409.186,23.921,24.951,-217.412,1206.15,35.494,36.921,-26.999,352.753,67.49
3.797,-3.199,-4.257,-409.186,23.921,24.951,-217.244,1203.29,35.494,36.921,-26.183,346.334,71.911
3.797,-3.199,-4.257,-409.186,23.921,24.951,-217.101,1200.83,35.494,36.921,-25.403,340.445,75.486
1.212,-1.01,8.495,-316.106,62.191,69.263,-216.665,1198.62,8.06,173.217,-24.573,336.253,77.873
1.212,-1.01,8.495,-316.106,62.191,69.263,-216.23,1196.41,8.06,173.217,-23.751,332.104,80.028
1.212,-1.01,8.495,-316.106,62.191,69.263,-215.795,1194.2,8.06,173.217,-22.937,327.995,81.977
14.965,-54.294,-5.33,-215.763,82.638,99.903,-215.299,1192.9,15.339,84.393,-21.99,324.086,83.703
14.965,-54.294,-5.33,-215.763,82.638,99.903,-214.72,1191.39,15.339,84.393,-20.958,319.969,85.354
14.965,-54.294,-5.33,-215.763,82.638,99.903,-214.142,1189.88,15.339,84.393,-19.936,315.894,86.826
0.565,-9.218,14.007,-60.121,41.683,36.487,-213.85,1189.46,1.93,146.65,-19.385,313.722,87.548
0.565,-9.218,14.007,-60.121,41.683,36.487,-213.6,1189.1,1.93,146.65,-18.887,311.641,88.203
0.565,-9.218,14.007,-60.121,41.683,36.487,-213.308,1188.68,1.93,146.65,-18.347,309.512,88.834
-0.958,1.494,-1.959,33.02,20.747,6.335,-213.184,1188.88,-21.246,-37.338,-18.234,306.269,86.945
-0.958,1.494,-1.959,33.02,20.747,6.335,-213.039,1189.11,-21.246,-37.338,-18.099,303.096,87.805
-0.958,1.494,-1.959,33.02,20.747,6.335,-212.893,1189.34,-21.246,-37.338,-17.965,299.955,88.656
-0.177,-4.329,1.073,53.284,10.615,-4.651,-212.819,1189.71,-2.275,103.917,-17.724,298.419,88.967
-0.177,-4.329,1.073,53.284,10.615,-4.651,-212.745,1190.09,-2.275,103.917,-17.485,296.899,89.264
-0.177,-4.329,1.073,53.284,10.615,-4.651,-212.67,1190.46,-2.275,103.917,-17.248,295.394,89.547
-1.025,-4.856,3.477,81.117,-2.08,-25.648,-212.683,1190.94,-9.737,125.602,-17.187,294.25,89.839
-1.025,-4.856,3.477,81.117,-2.08,-25.648,-212.698,1191.51,-9.737,125.602,-17.129,293.21,90.104
-1.025,-4.856,3.477,81.117,-2.08,-25.648,-212.712,1192.08,-9.737,125.602,-17.072,292.18,90.367
0.043,-7.992,7.762,97.841,-10.259,-31.08,-212.784,1192.77,0.222,134.164,-16.981,291.38,90.536
0.043,-7.992,7.762,97.841,-10.259,-31.08,-212.845,1193.35,0.222,134.164,-16.879,290.476,90.726
0.043,-7.992,7.762,97.841,-10.259,-31.08,-212.917,1194.04,0.222,134.164,-16.789,289.693,90.889
-0.737,-5.876,3.754,103.7,-4.888,-9.107,-212.951,1194.76,-6.037,122.577,-16.721,288.848,91.087
-0.737,-5.876,3.754,103.7,-4.888,-9.107,-212.986,1195.49,-6.037,122.577,-16.653,288.012,91.283
0.474,-17.072,8.347,142.641,-2.324,2.307,-213.002,1196.49,1.429,116.055,-16.491,287.429,91.317
0.474,-17.072,8.347,142.641,-2.324,2.307,-213.018,1197.49,1.429,116.055,-16.33,286.852,91.347
0.474,-17.072,8.347,142.641,-2.324,2.307,-213.032,1198.34,1.429,116.055,-16.168,286.118,91.419
0.01,-8.644,4.602,172.976,-6.231,-1.661,-213.076,1199.55,0.056,118.031,-16.056,285.816,91.404
0.01,-8.644,4.602,172.976,-6.231,-1.661,-213.113,1200.59,0.056,118.031,-15.937,285.32,91.439
0.01,-8.644,4.602,172.976,-6.231,-1.661,-213.157,1201.8,0.056,118.031,-15.827,285.025,91.42
0.172,-7.628,4.889,190.677,-8.611,-1.905,-213.217,1203.14,1.09,122.657,-15.726,284.921,92.47
0.172,-7.628,4.889,190.677,-8.611,-1.905,-213.277,1204.47,1.09,122.657,-15.627,284.818,92.42
0.172,-7.628,4.889,190.677,-8.611,-1.905,-213.329,1205.62,1.09,122.657,-15.518,284.499,92.427
0.019,-6.489,4.621,217.166,-8.123,0.415,-213.386,1207.13,0.138,125.458,-15.427,284.639,92.309
0.019,-6.489,4.621,217.166,-8.123,0.415,-213.443,1208.65,0.138,125.458,-15.336,284.778,92.192
0.019,-6.489,4.621,217.166,-8.123,0.415,-213.5,1210.18,0.138,125.458,-15.246,284.916,92.078
0.35,-6.383,7.02,259.83,-7.329,4.077,-213.551,1211.99,2.11,137.72,-15.13,285.514,91.812
0.35,-6.383,7.02,259.83,-7.329,4.077,-213.602,1213.81,2.11,137.72,-15.017,286.107,91.554
0.35,-6.383,7.02,259.83,-7.329,4.077,-213.653,1215.63,2.11,137.72,-14.904,286.694,91.304
0.541,-5.9,7.734,300.603,-4.949,7.983,-213.688,1217.74,3.184,142.662,-14.762,287.649,90.938
0.541,-5.9,7.734,300.603,-4.949,7.983,-213.723,1219.84,3.184,142.662,-14.622,288.595,90.587
0.541,-5.9,7.734,300.603,-4.949,7.983,-213.752,1221.64,3.184,142.662,-14.478,289.189,90.331
0.086,-5.411,8.533,349.615,-6.902,5.175,-213.801,1224.09,0.489,147.62,-14.383,290.56,89.922
0.086,-5.411,8.533,349.615,-6.902,5.175,-213.849,1226.54,0.489,147.62,-14.29,291.917,89.529
0.086,-5.411,8.533,349.615,-6.902,5.175,-213.89,1228.64,0.489,147.62,-14.189,292.862,89.24
0.196,-6.656,9.529,404.242,-8.428,6.396,-213.949,1231.47,0.968,145.066,-14.105,294.606,88.78
0.196,-6.656,9.529,404.242,-8.428,6.396,-214.008,1234.3,0.968,145.066,-14.021,296.332,88.338
0.196,-6.656,9.529,404.242,-8.428,6.396,-214.067,1237.13,0.968,145.066,-13.938,298.041,87.91
0.8,-7.652,18.681,463.508,-12.883,4.138,-214.158,1240.37,2.269,157.724,-13.879,300.332,86.092
0.8,-7.652,18.681,463.508,-12.883,4.138,-214.248,1243.62,2.269,157.724,-13.82,302.599,85.56
0.8,-7.652,18.681,463.508,-12.883,4.138,-214.325,1246.4,2.269,157.724,-13.747,304.317,85.155
1.312,0.766,24.532,428.229,-10.564,-1.6,-214.399,1249.39,3.06,-178.211,-13.663,302.904,85.476
1.312,0.766,24.532,428.229,-10.564,-1.6,-214.462,1251.96,3.06,-178.211,-13.568,301.018,85.898
1.312,0.766,24.532,428.229,-10.564,-1.6,-214.536,1254.96,3.06,-178.211,-13.486,299.639,86.2
-0.321,0.263,2.284,363.165,-1.775,0.476,-214.549,1257.5,-7.944,-173.423,-13.445,297.803,86.604
-0.321,0.263,2.284,363.165,-1.775,0.476,-214.561,1260.04,-7.944,-173.423,-13.404,295.985,87.001
-0.321,0.263,2.284,363.165,-1.775,0.476,-214.572,1262.22,-7.944,-173.423,-13.361,293.771,87.482
1.269,3.611,9.405,299.87,-6.17,3.344,-214.609,1264.02,7.179,-158.998,-13.198,291.292,87.984
1.269,3.611,9.405,299.87,-6.17,3.344,-214.652,1266.12,7.179,-158.998,-13.044,289.179,88.398
1.269,3.611,9.405,299.87,-6.17,3.344,-214.689,1267.92,7.179,-158.998,-12.884,286.746,88.869
-0.335,5.186,3.955,220.95,-2.446,3.1,-214.706,1269.47,-2.942,-127.333,-12.804,284.366,89.353
-0.335,5.186,3.955,220.95,-2.446,3.1,-214.723,1271.01,-2.942,-127.333,-12.725,282.01,89.832
-0.335,5.186,3.955,220.95,-2.446,3.1,-214.738,1272.34,-2.942,-127.333,-12.643,279.425,90.362
0.397,5.095,5.545,158.694,-0.127,9.204,-214.739,1273.45,3.021,-137.422,-12.488,276.522,90.926
0.397,5.095,5.545,158.694,-0.127,9.204,-214.74,1274.56,3.021,-137.422,-12.334,273.647,91.485
0.397,5.095,5.545,158.694,-0.127,9.204,-214.74,1275.51,3.021,-137.422,-12.181,270.62,92.087
-0.484,4.702,3.271,110.231,4.146,13.293,-214.711,1276.29,-4.826,-124.819,-12.074,267.544,90.131
-0.484,4.702,3.271,110.231,4.146,13.293,-214.687,1276.95,-4.826,-124.819,-11.974,264.374,90.761
-0.484,4.702,3.271,110.231,4.146,13.293,-214.658,1277.72,-4.826,-124.819,-11.869,261.36,91.36
0.249,4.712,3.721,56.458,6.831,16.101,-214.61,1278.11,2.375,-128.296,-11.672,257.914,92.011
0.249,4.712,3.721,56.458,6.831,16.101,-214.562,1278.51,2.375,-128.296,-11.477,254.501,92.66
0.249,4.712,3.721,56.458,6.831,16.101,-214.514,1278.9,2.375,-128.296,-11.284,251.123,93.312
-0.192,5.105,4.659,-0.122,8.723,17.993,-214.462,1278.9,-1.588,-132.389,-11.128,247.287,94.128
-0.192,5.105,4.659,-0.122,8.723,17.993,-214.401,1278.9,-1.588,-132.389,-10.963,243.49,94.976
-0.192,5.105,4.659,-0.122,8.723,17.993,-214.34,1278.9,-1.588,-132.389,-10.8,239.73,95.879
-0.072,5.88,5.105,-50.172,9.883,23.12,-214.27,1278.55,-0.528,-130.961,-10.618,235.623,96.964
-0.072,5.88,5.105,-50.172,9.883,23.12,-214.201,1278.2,-0.528,-130.961,-10.438,231.558,98.185
-0.072,5.88,5.105,-50.172,9.883,23.12,-214.132,1277.85,-0.528,-130.961,-10.261,227.533,99.603
-0.134,5.014,4.76,-105.654,12.508,27.209,-214.045,1277.11,-1.111,-133.512,-10.069,223.08,101.547
-0.134,5.014,4.76,-105.654,12.508,27.209,-213.969,1276.47,-1.111,-133.512,-9.894,218.792,104.025
-0.134,5.014,4.76,-105.654,12.508,27.209,-213.869,1275.63,-1.111,-133.512,-9.693,214.307,107.64
0.225,4.458,3.97,-160.83,14.278,30.75,-213.784,1274.66,2.159,-131.683,-9.477,209.749,113.448
0.225,4.458,3.97,-160.83,14.278,30.75,-213.684,1273.54,2.159,-131.683,-9.246,205.053,124.782
0.196,4.889,7.58,-220.096,16.414,35.205,-213.585,1272.22,1.247,-147.179,-9.029,200.027,-138.156
0.196,4.889,7.58,-220.096,16.414,35.205,-213.47,1270.68,1.247,-147.179,-8.796,194.801,-107.845
0.196,4.889,7.58,-220.096,16.414,35.205,-213.356,1269.14,1.247,-147.179,-8.565,189.627,-99.369
-0.393,3.079,8.16,-282.109,13.545,41.797,-213.274,1267.44,-2.578,-159.326,-8.412,184.21,-95.543
-0.393,3.079,8.16,-282.109,13.545,41.797,-213.179,1265.47,-2.578,-159.326,-8.246,178.527,-93.179
